,AGE,JOB,MARITAL,EDUCATION,DEFAULT,HOUSING,LOAN,CONTACT,MONTH,DAY_OF_WEEK,DURATION,CAMPAIGN,PDAYS,PREVIOUS,POUTCOME,EMP_VAR_RATE,CONS_PRICE_IDX,CONS_CONF_IDX,EURIBOR3M,NUM_EMPLOYEES,Y,EDU_ENCODED
2417,55,SELF EMPLOYED,MARRIED,BASIC 4Y,UNKNOWN,UNKNOWN,UNKNOWN,CELLULAR,8,THU,169.0,5.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,1
2418,53,MANAGEMENT,MARRIED,UNIVERSITY DEGREE,UNKNOWN,YES,NO,TELEPHONE,5,TUE,186.0,1.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.856,5191.0,0,5
2419,38,ENTREPRENEURS,MARRIED,BASIC 9Y,NO,YES,NO,CELLULAR,7,FRI,215.0,3.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.957,5228.1,0,3
2420,36,TECHNICIAN,SINGLE,PROFESSIONAL COURSE,NO,NO,NO,CELLULAR,7,THU,54.0,4.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.958,5228.1,0,6
2421,56,RETIRED,MARRIED,PROFESSIONAL COURSE,NO,NO,NO,CELLULAR,8,TUE,139.0,2.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.965,5228.1,0,6
2422,32,ADMIN ,MARRIED,UNIVERSITY DEGREE,NO,NO,NO,TELEPHONE,5,THU,99.0,2.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.86,5191.0,0,5
2423,48,BLUE COLLAR,MARRIED,BASIC 9Y,NO,YES,NO,TELEPHONE,8,FRI,67.0,2.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,3
2424,31,TECHNICIAN,MARRIED,UNIVERSITY DEGREE,NO,NO,NO,TELEPHONE,11,MON,57.0,4.0,999,0,NONEXISTENT,-3.4,92.649,-30.1,0.7140000000000001,5017.5,0,5
2425,50,SELF EMPLOYED,MARRIED,BASIC 4Y,UNKNOWN,YES,NO,CELLULAR,8,MON,311.0,1.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.97,5228.1,0,1
2426,38,SERVICES,MARRIED,HIGH SCHOOL,UNKNOWN,YES,NO,TELEPHONE,6,MON,25.0,7.0,999,0,NONEXISTENT,1.4,94.465,-41.8,4.865,5228.1,0,4
2427,34,ADMIN ,SINGLE,UNIVERSITY DEGREE,UNKNOWN,NO,NO,TELEPHONE,6,THU,17.0,16.0,999,0,NONEXISTENT,1.4,94.465,-41.8,4.8660000000000005,5228.1,0,5
2428,41,BLUE COLLAR,MARRIED,BASIC 4Y,NO,YES,NO,CELLULAR,5,TUE,234.0,1.0,999,2,FAILURE,-1.8,92.89299999999999,-46.2,1.344,5099.1,0,1
2429,51,MANAGEMENT,MARRIED,UNIVERSITY DEGREE,NO,YES,NO,CELLULAR,8,THU,386.0,1.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,5
2430,26,ADMIN ,SINGLE,HIGH SCHOOL,NO,NO,NO,TELEPHONE,5,FRI,619.0,2.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.859,5191.0,1,4
2431,34,ADMIN ,SINGLE,UNIVERSITY DEGREE,NO,NO,NO,CELLULAR,9,FRI,260.0,3.0,3,2,SUCCESS,-3.4,92.37899999999999,-29.8,0.773,5017.5,1,5
2432,41,TECHNICIAN,MARRIED,UNIVERSITY DEGREE,UNKNOWN,YES,YES,CELLULAR,4,THU,139.0,1.0,999,0,NONEXISTENT,-1.8,93.075,-47.1,1.435,5099.1,0,5
2433,41,TECHNICIAN,MARRIED,PROFESSIONAL COURSE,NO,UNKNOWN,UNKNOWN,CELLULAR,6,TUE,318.0,1.0,4,3,SUCCESS,-2.9,92.963,-40.8,1.262,5076.2,1,6
2434,26,BLUE COLLAR,MARRIED,BASIC 9Y,NO,YES,NO,TELEPHONE,6,WED,71.0,1.0,999,0,NONEXISTENT,1.4,94.465,-41.8,4.864,5228.1,0,3
2435,32,BLUE COLLAR,MARRIED,BASIC 6Y,UNKNOWN,YES,NO,CELLULAR,5,WED,459.0,1.0,999,0,NONEXISTENT,-1.8,92.89299999999999,-46.2,1.281,5099.1,1,2
2436,49,BLUE COLLAR,MARRIED,BASIC 6Y,UNKNOWN,NO,YES,CELLULAR,5,TUE,354.0,1.0,999,0,NONEXISTENT,-1.8,92.89299999999999,-46.2,1.291,5099.1,0,2
2437,39,TECHNICIAN,MARRIED,HIGH SCHOOL,NO,NO,NO,CELLULAR,8,MON,225.0,2.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.965,5228.1,0,4
2438,38,BLUE COLLAR,MARRIED,BASIC 9Y,NO,UNKNOWN,UNKNOWN,TELEPHONE,6,FRI,144.0,4.0,999,0,NONEXISTENT,1.4,94.465,-41.8,4.967,5228.1,0,3
2439,52,RETIRED,DIVORCED,PROFESSIONAL COURSE,NO,NO,NO,CELLULAR,7,TUE,867.0,2.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.961,5228.1,0,6
2440,57,SELF EMPLOYED,MARRIED,UNIVERSITY DEGREE,NO,NO,YES,CELLULAR,7,THU,1441.0,2.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.962,5228.1,1,5
2441,38,HOUSEMAID,MARRIED,UNIVERSITY DEGREE,NO,NO,NO,TELEPHONE,6,MON,100.0,5.0,999,0,NONEXISTENT,1.4,94.465,-41.8,4.961,5228.1,0,5
2442,31,ADMIN ,MARRIED,HIGH SCHOOL,NO,NO,NO,CELLULAR,5,THU,172.0,2.0,999,1,FAILURE,-1.8,92.89299999999999,-46.2,1.266,5099.1,0,4
2443,57,BLUE COLLAR,MARRIED,BASIC 4Y,UNKNOWN,NO,NO,CELLULAR,7,FRI,42.0,3.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.962,5228.1,0,1
2444,42,SELF EMPLOYED,MARRIED,PROFESSIONAL COURSE,UNKNOWN,UNKNOWN,UNKNOWN,CELLULAR,5,FRI,665.0,1.0,999,0,NONEXISTENT,-1.8,92.89299999999999,-46.2,1.25,5099.1,0,6
2445,32,ADMIN ,MARRIED,HIGH SCHOOL,NO,YES,NO,CELLULAR,7,WED,154.0,1.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.963,5228.1,0,4
2446,31,BLUE COLLAR,MARRIED,BASIC 9Y,NO,YES,NO,TELEPHONE,5,TUE,97.0,2.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.856,5191.0,0,3
2447,32,ENTREPRENEURS,MARRIED,HIGH SCHOOL,NO,YES,NO,CELLULAR,11,THU,356.0,1.0,999,0,NONEXISTENT,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,4
2448,40,MANAGEMENT,MARRIED,UNKNOWN,NO,YES,NO,TELEPHONE,6,FRI,170.0,1.0,999,0,NONEXISTENT,1.4,94.465,-41.8,4.959,5228.1,0,-1
2449,58,BLUE COLLAR,MARRIED,BASIC 4Y,UNKNOWN,YES,NO,TELEPHONE,6,FRI,570.0,2.0,999,0,NONEXISTENT,1.4,94.465,-41.8,4.959,5228.1,1,1
2450,44,ADMIN ,MARRIED,UNIVERSITY DEGREE,NO,YES,NO,TELEPHONE,6,THU,351.0,1.0,999,0,NONEXISTENT,1.4,94.465,-41.8,4.958,5228.1,0,5
2451,46,ENTREPRENEURS,MARRIED,UNKNOWN,UNKNOWN,YES,NO,TELEPHONE,6,FRI,86.0,1.0,999,0,NONEXISTENT,1.4,94.465,-41.8,4.967,5228.1,0,-1
2452,47,ADMIN ,MARRIED,BASIC 6Y,UNKNOWN,YES,NO,CELLULAR,4,THU,399.0,2.0,999,1,FAILURE,-1.8,93.075,-47.1,1.41,5099.1,0,2
2453,44,MANAGEMENT,MARRIED,BASIC 6Y,NO,YES,YES,CELLULAR,3,THU,218.0,1.0,999,0,NONEXISTENT,-1.8,92.84299999999999,-50.0,1.757,5099.1,0,2
2454,39,ADMIN ,MARRIED,HIGH SCHOOL,NO,NO,NO,CELLULAR,11,WED,138.0,1.0,999,0,NONEXISTENT,-0.1,93.2,-42.0,4.12,5195.8,0,4
2455,38,TECHNICIAN,MARRIED,PROFESSIONAL COURSE,NO,YES,YES,CELLULAR,3,THU,63.0,2.0,999,0,NONEXISTENT,-1.8,92.84299999999999,-50.0,1.757,5099.1,1,6
2456,59,BLUE COLLAR,MARRIED,BASIC 4Y,UNKNOWN,NO,NO,TELEPHONE,5,MON,293.0,1.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,1
2457,49,MANAGEMENT,DIVORCED,UNIVERSITY DEGREE,NO,YES,YES,CELLULAR,8,TUE,138.0,1.0,999,0,NONEXISTENT,-2.9,92.20100000000001,-31.4,0.883,5076.2,0,5
2458,51,ADMIN ,MARRIED,UNIVERSITY DEGREE,NO,NO,NO,TELEPHONE,6,MON,295.0,3.0,999,0,NONEXISTENT,-2.9,92.963,-40.8,1.215,5076.2,0,5
2459,55,UNEMPLOYED,MARRIED,UNIVERSITY DEGREE,NO,YES,NO,CELLULAR,11,THU,303.0,2.0,999,0,NONEXISTENT,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,5
2460,49,TECHNICIAN,DIVORCED,HIGH SCHOOL,NO,YES,NO,CELLULAR,7,THU,1171.0,1.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.958,5228.1,0,4
2461,44,ADMIN ,MARRIED,BASIC 4Y,UNKNOWN,YES,NO,CELLULAR,8,TUE,222.0,1.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.968,5228.1,0,1
2462,29,BLUE COLLAR,SINGLE,HIGH SCHOOL,NO,YES,YES,CELLULAR,5,WED,146.0,1.0,999,0,NONEXISTENT,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,4
2463,49,BLUE COLLAR,MARRIED,UNKNOWN,NO,NO,NO,TELEPHONE,5,TUE,286.0,1.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,-1
2464,49,TECHNICIAN,MARRIED,PROFESSIONAL COURSE,NO,NO,NO,TELEPHONE,6,THU,77.0,1.0,999,0,NONEXISTENT,1.4,94.465,-41.8,4.961,5228.1,0,6
2465,45,ADMIN ,DIVORCED,BASIC 9Y,UNKNOWN,NO,NO,CELLULAR,5,THU,270.0,3.0,999,0,NONEXISTENT,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,3
2466,39,BLUE COLLAR,MARRIED,BASIC 9Y,NO,NO,NO,TELEPHONE,11,THU,281.0,2.0,999,1,FAILURE,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,3
2467,35,BLUE COLLAR,MARRIED,BASIC 9Y,UNKNOWN,NO,NO,TELEPHONE,5,WED,91.0,2.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,3
2468,55,ENTREPRENEURS,SINGLE,UNKNOWN,UNKNOWN,NO,NO,TELEPHONE,7,WED,542.0,1.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.963,5228.1,1,-1
2469,30,SERVICES,SINGLE,HIGH SCHOOL,NO,NO,NO,CELLULAR,5,MON,111.0,2.0,999,0,NONEXISTENT,-1.8,92.89299999999999,-46.2,1.244,5099.1,0,4
2470,26,MANAGEMENT,SINGLE,UNIVERSITY DEGREE,UNKNOWN,YES,NO,CELLULAR,7,WED,124.0,1.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.962,5228.1,0,5
2471,37,TECHNICIAN,SINGLE,PROFESSIONAL COURSE,NO,YES,NO,CELLULAR,11,FRI,347.0,1.0,999,1,FAILURE,-0.1,93.2,-42.0,4.021,5195.8,0,6
2472,29,SELF EMPLOYED,MARRIED,BASIC 6Y,UNKNOWN,YES,NO,TELEPHONE,5,TUE,32.0,1.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2
2473,54,BLUE COLLAR,MARRIED,BASIC 4Y,NO,NO,NO,CELLULAR,5,MON,50.0,1.0,999,0,NONEXISTENT,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0,1
2474,35,TECHNICIAN,MARRIED,UNIVERSITY DEGREE,NO,NO,NO,CELLULAR,8,FRI,224.0,3.0,999,0,NONEXISTENT,-2.9,92.20100000000001,-31.4,0.8690000000000001,5076.2,0,5
2475,41,TECHNICIAN,SINGLE,PROFESSIONAL COURSE,NO,YES,NO,CELLULAR,5,TUE,175.0,2.0,999,1,FAILURE,-1.8,92.89299999999999,-46.2,1.291,5099.1,0,6
2476,31,TECHNICIAN,MARRIED,PROFESSIONAL COURSE,NO,NO,NO,TELEPHONE,5,FRI,258.0,2.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.855,5191.0,0,6
2477,30,ADMIN ,MARRIED,UNIVERSITY DEGREE,NO,NO,NO,CELLULAR,8,MON,514.0,7.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,5
2478,43,TECHNICIAN,MARRIED,PROFESSIONAL COURSE,NO,YES,NO,CELLULAR,11,TUE,166.0,3.0,999,1,FAILURE,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,6
2479,31,BLUE COLLAR,MARRIED,PROFESSIONAL COURSE,NO,NO,NO,TELEPHONE,6,TUE,70.0,8.0,999,0,NONEXISTENT,1.4,94.465,-41.8,4.961,5228.1,0,6
2480,33,ADMIN ,SINGLE,UNIVERSITY DEGREE,NO,YES,NO,TELEPHONE,10,THU,166.0,3.0,6,2,SUCCESS,-3.4,92.431,-26.9,0.74,5017.5,1,5
2481,30,MANAGEMENT,DIVORCED,UNIVERSITY DEGREE,NO,NO,YES,TELEPHONE,5,FRI,164.0,4.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,5
2482,47,ADMIN ,SINGLE,UNIVERSITY DEGREE,NO,NO,NO,CELLULAR,8,THU,429.0,1.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,5
2483,32,SERVICES,MARRIED,PROFESSIONAL COURSE,NO,YES,NO,CELLULAR,5,TUE,146.0,3.0,999,1,FAILURE,-1.8,92.89299999999999,-46.2,1.291,5099.1,0,6
2484,49,MANAGEMENT,MARRIED,UNIVERSITY DEGREE,UNKNOWN,YES,NO,TELEPHONE,7,MON,182.0,12.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.962,5228.1,0,5
2485,41,TECHNICIAN,MARRIED,HIGH SCHOOL,NO,YES,NO,TELEPHONE,6,FRI,145.0,24.0,999,0,NONEXISTENT,1.4,94.465,-41.8,4.959,5228.1,0,4
2486,60,BLUE COLLAR,MARRIED,PROFESSIONAL COURSE,NO,NO,NO,TELEPHONE,5,TUE,59.0,3.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,6
2487,42,SERVICES,MARRIED,HIGH SCHOOL,NO,YES,NO,CELLULAR,4,MON,274.0,1.0,999,0,NONEXISTENT,-1.8,93.075,-47.1,1.405,5099.1,0,4
2488,39,SERVICES,MARRIED,HIGH SCHOOL,NO,YES,NO,CELLULAR,5,THU,328.0,2.0,6,3,SUCCESS,-1.8,93.876,-40.0,0.6829999999999999,5008.7,1,4
2489,52,ADMIN ,MARRIED,UNKNOWN,NO,NO,NO,CELLULAR,8,THU,331.0,1.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,-1
2490,29,BLUE COLLAR,MARRIED,BASIC 6Y,NO,YES,NO,CELLULAR,5,THU,108.0,4.0,999,0,NONEXISTENT,-1.8,92.89299999999999,-46.2,1.266,5099.1,0,2
2491,40,BLUE COLLAR,SINGLE,PROFESSIONAL COURSE,NO,YES,NO,CELLULAR,7,THU,498.0,1.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.962,5228.1,0,6
2492,30,SERVICES,MARRIED,HIGH SCHOOL,NO,NO,NO,TELEPHONE,5,FRI,147.0,2.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.864,5191.0,0,4
2493,38,ADMIN ,MARRIED,HIGH SCHOOL,NO,NO,NO,CELLULAR,5,WED,275.0,1.0,999,0,NONEXISTENT,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,4
2494,37,ADMIN ,MARRIED,HIGH SCHOOL,NO,NO,NO,TELEPHONE,5,TUE,316.0,2.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,4
2495,60,BLUE COLLAR,DIVORCED,BASIC 4Y,UNKNOWN,NO,NO,CELLULAR,7,WED,105.0,3.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.963,5228.1,0,1
2496,26,BLUE COLLAR,SINGLE,BASIC 9Y,NO,YES,NO,CELLULAR,7,MON,200.0,2.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.96,5228.1,0,3
2497,37,MANAGEMENT,MARRIED,UNIVERSITY DEGREE,NO,NO,NO,TELEPHONE,6,THU,288.0,1.0,999,0,NONEXISTENT,1.4,94.465,-41.8,4.961,5228.1,0,5
2498,56,SERVICES,MARRIED,HIGH SCHOOL,UNKNOWN,NO,YES,TELEPHONE,5,FRI,90.0,3.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,4
2499,44,TECHNICIAN,MARRIED,HIGH SCHOOL,NO,YES,YES,CELLULAR,8,FRI,390.0,2.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.966,5228.1,0,4
2500,46,ADMIN ,MARRIED,HIGH SCHOOL,NO,NO,NO,CELLULAR,5,FRI,318.0,2.0,999,1,FAILURE,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0,4
2501,59,ADMIN ,MARRIED,UNIVERSITY DEGREE,NO,NO,NO,TELEPHONE,10,TUE,85.0,1.0,999,0,NONEXISTENT,-0.1,93.79799999999999,-40.4,4.968,5195.8,1,5
2502,52,SERVICES,MARRIED,HIGH SCHOOL,NO,YES,NO,CELLULAR,8,TUE,607.0,5.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,4
2503,40,TECHNICIAN,DIVORCED,PROFESSIONAL COURSE,NO,NO,NO,CELLULAR,8,TUE,279.0,4.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.965,5228.1,0,6
2504,44,SERVICES,MARRIED,HIGH SCHOOL,NO,YES,NO,TELEPHONE,6,FRI,40.0,3.0,999,0,NONEXISTENT,1.4,94.465,-41.8,4.959,5228.1,0,4
2505,35,MANAGEMENT,MARRIED,UNIVERSITY DEGREE,NO,YES,NO,CELLULAR,11,MON,121.0,1.0,999,0,NONEXISTENT,-0.1,93.2,-42.0,4.191,5195.8,0,5
2506,33,TECHNICIAN,MARRIED,PROFESSIONAL COURSE,NO,NO,NO,CELLULAR,8,FRI,335.0,3.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.966,5228.1,0,6
2507,38,BLUE COLLAR,MARRIED,BASIC 4Y,NO,YES,NO,CELLULAR,5,THU,130.0,2.0,999,0,NONEXISTENT,-1.8,92.89299999999999,-46.2,1.266,5099.1,0,1
2508,53,ENTREPRENEURS,MARRIED,BASIC 4Y,NO,YES,YES,CELLULAR,4,TUE,398.0,2.0,999,0,NONEXISTENT,-1.8,93.749,-34.6,0.644,5008.7,1,1
2509,56,UNEMPLOYED,DIVORCED,HIGH SCHOOL,NO,YES,NO,TELEPHONE,5,WED,267.0,1.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.859,5191.0,0,4
2510,48,BLUE COLLAR,MARRIED,HIGH SCHOOL,NO,YES,NO,CELLULAR,8,WED,128.0,6.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,4
2511,45,ADMIN ,DIVORCED,HIGH SCHOOL,NO,YES,NO,CELLULAR,7,FRI,800.0,2.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.962,5228.1,0,4
2512,56,ADMIN ,MARRIED,UNIVERSITY DEGREE,UNKNOWN,NO,NO,TELEPHONE,5,FRI,213.0,4.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,5
2513,48,MANAGEMENT,MARRIED,UNIVERSITY DEGREE,NO,YES,NO,CELLULAR,10,WED,294.0,1.0,999,1,FAILURE,-3.4,92.431,-26.9,0.74,5017.5,1,5
2514,62,ADMIN ,MARRIED,HIGH SCHOOL,NO,NO,NO,TELEPHONE,3,MON,163.0,2.0,999,0,NONEXISTENT,-1.8,92.84299999999999,-50.0,1.52,5099.1,1,4
2515,24,SERVICES,SINGLE,HIGH SCHOOL,NO,NO,NO,CELLULAR,7,THU,1150.0,3.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.958,5228.1,1,4
2516,33,ADMIN ,SINGLE,HIGH SCHOOL,NO,NO,NO,CELLULAR,10,MON,87.0,1.0,999,0,NONEXISTENT,-3.4,92.431,-26.9,0.731,5017.5,0,4
2517,49,TECHNICIAN,DIVORCED,PROFESSIONAL COURSE,NO,YES,NO,CELLULAR,3,TUE,361.0,2.0,999,1,FAILURE,-1.8,93.369,-34.8,0.635,5008.7,0,6
2518,54,HOUSEMAID,MARRIED,PROFESSIONAL COURSE,NO,NO,NO,TELEPHONE,10,MON,187.0,2.0,999,0,NONEXISTENT,-3.4,92.431,-26.9,0.7390000000000001,5017.5,0,6
2519,57,TECHNICIAN,DIVORCED,UNIVERSITY DEGREE,NO,NO,YES,TELEPHONE,6,TUE,187.0,1.0,999,0,NONEXISTENT,1.4,94.465,-41.8,4.961,5228.1,0,5
2520,31,ADMIN ,SINGLE,HIGH SCHOOL,NO,NO,NO,CELLULAR,11,FRI,89.0,1.0,999,0,NONEXISTENT,-0.1,93.2,-42.0,4.021,5195.8,0,4
2521,51,ADMIN ,MARRIED,UNIVERSITY DEGREE,NO,YES,NO,CELLULAR,7,THU,147.0,1.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.963,5228.1,0,5
2522,35,ADMIN ,SINGLE,BASIC 4Y,UNKNOWN,NO,NO,TELEPHONE,5,MON,95.0,3.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,1
2523,50,TECHNICIAN,SINGLE,UNIVERSITY DEGREE,NO,YES,NO,TELEPHONE,4,FRI,634.0,1.0,999,0,NONEXISTENT,-1.8,93.749,-34.6,0.644,5008.7,1,5
2524,30,ADMIN ,SINGLE,UNIVERSITY DEGREE,NO,YES,NO,CELLULAR,8,FRI,83.0,1.0,999,2,FAILURE,-2.9,92.20100000000001,-31.4,0.8809999999999999,5076.2,0,5
2525,30,BLUE COLLAR,MARRIED,BASIC 9Y,NO,YES,NO,CELLULAR,7,MON,245.0,2.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.962,5228.1,0,3
2526,32,BLUE COLLAR,MARRIED,BASIC 6Y,UNKNOWN,NO,NO,TELEPHONE,5,WED,630.0,3.0,999,1,FAILURE,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,2
2527,45,BLUE COLLAR,SINGLE,HIGH SCHOOL,UNKNOWN,YES,NO,CELLULAR,5,MON,8.0,7.0,999,0,NONEXISTENT,-1.8,92.89299999999999,-46.2,1.244,5099.1,0,4
2528,46,ADMIN ,DIVORCED,HIGH SCHOOL,NO,YES,NO,CELLULAR,6,MON,372.0,1.0,999,0,NONEXISTENT,-2.9,92.963,-40.8,1.26,5076.2,1,4
2529,48,BLUE COLLAR,MARRIED,BASIC 4Y,NO,NO,NO,TELEPHONE,6,MON,984.0,4.0,999,0,NONEXISTENT,1.4,94.465,-41.8,4.865,5228.1,0,1
2530,31,ENTREPRENEURS,SINGLE,UNIVERSITY DEGREE,NO,NO,NO,CELLULAR,11,THU,1855.0,3.0,999,0,NONEXISTENT,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,5
2531,40,TECHNICIAN,MARRIED,UNIVERSITY DEGREE,NO,YES,YES,CELLULAR,5,FRI,133.0,2.0,999,0,NONEXISTENT,-1.8,92.89299999999999,-46.2,1.25,5099.1,0,5
2532,56,BLUE COLLAR,UNKNOWN,BASIC 4Y,NO,NO,NO,CELLULAR,4,FRI,422.0,1.0,999,0,NONEXISTENT,-1.8,93.075,-47.1,1.405,5099.1,0,1
2533,42,TECHNICIAN,MARRIED,PROFESSIONAL COURSE,NO,NO,NO,CELLULAR,5,MON,377.0,1.0,999,0,NONEXISTENT,-1.8,92.89299999999999,-46.2,1.264,5099.1,1,6
2534,57,ADMIN ,DIVORCED,UNIVERSITY DEGREE,NO,NO,NO,TELEPHONE,11,WED,5.0,1.0,999,0,NONEXISTENT,-0.1,93.2,-42.0,4.663,5195.8,0,5
2535,47,TECHNICIAN,MARRIED,PROFESSIONAL COURSE,UNKNOWN,NO,NO,TELEPHONE,5,FRI,261.0,6.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.859,5191.0,0,6
2536,36,TECHNICIAN,MARRIED,UNIVERSITY DEGREE,NO,YES,YES,CELLULAR,5,MON,101.0,1.0,999,0,NONEXISTENT,-1.8,92.89299999999999,-46.2,1.264,5099.1,0,5
2537,53,SERVICES,MARRIED,HIGH SCHOOL,NO,NO,NO,TELEPHONE,5,WED,429.0,1.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.859,5191.0,0,4
2538,58,SELF EMPLOYED,MARRIED,BASIC 9Y,NO,NO,NO,CELLULAR,8,TUE,83.0,2.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.965,5228.1,0,3
2539,36,BLUE COLLAR,MARRIED,BASIC 9Y,NO,UNKNOWN,UNKNOWN,CELLULAR,11,TUE,95.0,1.0,999,0,NONEXISTENT,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,3
2540,35,ADMIN ,SINGLE,UNIVERSITY DEGREE,NO,YES,NO,CELLULAR,5,THU,143.0,1.0,999,1,FAILURE,-1.8,92.89299999999999,-46.2,1.266,5099.1,0,5
2541,34,BLUE COLLAR,MARRIED,BASIC 9Y,UNKNOWN,YES,NO,TELEPHONE,6,THU,266.0,4.0,999,0,NONEXISTENT,1.4,94.465,-41.8,4.961,5228.1,0,3
2542,41,ADMIN ,MARRIED,BASIC 6Y,NO,NO,NO,CELLULAR,4,FRI,1203.0,2.0,999,1,FAILURE,-1.8,93.075,-47.1,1.479,5099.1,1,2
2543,30,UNKNOWN,MARRIED,PROFESSIONAL COURSE,NO,NO,NO,CELLULAR,5,MON,399.0,1.0,999,0,NONEXISTENT,-1.8,92.89299999999999,-46.2,1.354,5099.1,0,6
2544,30,TECHNICIAN,SINGLE,PROFESSIONAL COURSE,NO,YES,NO,CELLULAR,8,WED,129.0,3.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,6
2545,37,SERVICES,SINGLE,HIGH SCHOOL,NO,YES,NO,TELEPHONE,5,TUE,227.0,9.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.856,5191.0,0,4
2546,53,SERVICES,MARRIED,BASIC 9Y,NO,YES,NO,TELEPHONE,7,TUE,723.0,2.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.955,5228.1,0,3
2547,34,SERVICES,UNKNOWN,HIGH SCHOOL,NO,YES,YES,CELLULAR,5,TUE,369.0,2.0,999,1,FAILURE,-1.8,92.89299999999999,-46.2,1.344,5099.1,0,4
2548,28,ADMIN ,SINGLE,UNIVERSITY DEGREE,NO,YES,NO,CELLULAR,5,FRI,119.0,4.0,999,1,FAILURE,-1.8,92.89299999999999,-46.2,1.25,5099.1,0,5
